LRO_NASA	0.163	true	168504	2019-05-07T20:16:02.000Z
NASA_Langley	0.163	true	276735	2019-05-07T11:45:05.000Z
NASAAmes	0.163	true	214767	2019-05-07T17:56:56.000Z
NASA_TESS	0.150	true	47966	2019-04-23T11:08:44.000Z
NASAEarth	0.150	true	1327543	2019-05-07T20:31:29.000Z
NASA_es	0.150	true	374923	2019-05-06T20:55:24.000Z
Astro_Mike	0.138	true	1207032	2019-05-07T17:05:00.000Z
MarsCuriosity	0.138	true	4004244	2019-05-01T18:53:21.000Z
CassiniSaturn	0.127	true	1639287	2019-04-26T16:56:52.000Z
NASA_Dawn	0.127	true	236230	2019-04-10T23:14:12.000Z
NASAGoddard	0.127	true	525752	2019-05-07T19:00:04.000Z
NASAGoddardPix	0.127	true	449700	2019-05-03T19:08:07.000Z
StationCDRKelly	0.117	true	5623842	2019-05-05T15:52:41.000Z
