PoundOfFlesh	4.920	false	340	2011-01-17T00:29:15.000Z
jayde548	4.913	false	11	2019-05-07T17:09:14.000Z
HannahFree	4.897	false	1241	2012-10-30T22:02:51.000Z
HodgeHedge	4.888	false	82	2015-09-17T06:40:44.000Z
ChampionsDoc	4.879	false	734	2019-01-26T13:33:10.000Z
brookesebold	4.872	false	50	2009-09-18T15:40:34.000Z
AmreekaMovie	4.868	false	281	2013-06-11T06:04:34.000Z
bidc9	4.868	false	320	2017-03-31T02:58:53.000Z
FemmeFilmmaker	4.868	false	816	2008-08-09T16:09:38.000Z
ylvaGustavsson	4.868	false	180	2015-08-22T18:54:41.000Z
AGrappell	4.857	false	64	2017-02-13T21:45:46.000Z
BeyndRedem_Film	4.857	false	242	2011-09-06T18:53:47.000Z
HOMEBOUNDMOVIE	4.844	false	8	2011-07-01T20:37:16.000Z
iDeaValentin	4.844	false	42	2017-03-16T14:11:20.000Z
SensTrainMovie	4.844	false	41	2018-03-07T22:32:55.000Z
trevawurmfeld	4.844	false	77	2017-02-09T01:40:10.000Z
gboeonlineno	4.831	false	57	2014-08-05T22:10:13.000Z
elliottslist17	4.816	false	22	2018-04-06T00:12:52.000Z
KalyaneeMam	4.816	false	154	2014-12-09T18:13:37.000Z
Rub_ieS	4.816	false	12	2015-05-05T03:38:52.000Z
JournalsOutLoud	4.801	false	1661	2018-01-23T07:59:22.000Z
NineforIX	4.801	false	543	2012-10-08T16:26:27.000Z
BurnBrightlyFlm	4.784	false	37	2014-07-03T08:17:39.000Z
GoSuperKate	4.784	false	232	2016-05-18T17:00:35.000Z
JoseeRed	4.784	false	84	2018-09-05T15:30:07.000Z
tacomathemovie	4.784	false	31	2012-08-06T15:44:38.000Z
zanabriski	4.765	false	429	2015-04-22T16:31:25.000Z
pelinesmer	4.764	false	24	2011-12-11T16:53:56.000Z
pmilaol	4.761	false	175	2014-02-23T10:38:13.000Z
marthafiennes	4.746	false	243	2019-03-28T09:43:30.000Z
Melissa_Koch	4.746	false	88	2014-01-18T04:46:41.000Z
AEAmovie	4.724	false	110	2014-11-05T02:28:50.000Z
CanadaHCMovie	4.724	false	12	2010-07-03T23:07:20.000Z
emilysheskin	4.724	false	24	2019-05-08T19:02:00.000Z
joualee612	4.724	false	63	2016-12-22T22:37:02.000Z
denniegordon	4.701	false	243	2017-09-19T13:52:26.000Z
ezentelis	4.701	false	7	2014-03-29T20:22:11.000Z
RMayloma	4.701	false	31	2015-08-07T21:20:15.000Z
sitcomsuccess	4.701	false	102	2016-12-07T13:16:01.000Z
dawngoingon13	4.676	false	218	2013-06-14T17:12:17.000Z
GabyDellal	4.649	false	128	2017-05-11T22:15:41.000Z
KateRhamey	4.649	false	117	2016-12-10T03:35:51.000Z
yukikokubo	4.649	false	153	2018-09-29T08:13:28.000Z
GardnerDocGroup	4.625	false	11	2016-07-08T23:37:51.000Z
3rdgrademovie	4.620	false	83	2019-04-15T14:34:46.000Z
cat_tyc	4.620	false	367	2017-10-10T12:51:22.000Z
Desiree_Elle	4.620	false	159	2018-09-25T02:39:39.000Z
jennitoivoniemi	4.620	false	148	2019-05-02T19:30:38.000Z
Lets_Ruin_It	4.620	false	25	2013-01-30T20:15:54.000Z
NovitiateMovie	4.620	false	66	2017-08-23T14:27:47.000Z
redstarmovie	4.620	false	30	2015-10-27T20:11:55.000Z
Triggeredfilm_	4.589	false	23	2017-04-12T02:05:54.000Z
muffiemeyer	4.556	false	157	2018-09-28T18:41:59.000Z
ProjectOlympian	4.556	false	1509	2019-05-04T03:01:51.000Z
sarigilman	4.556	false	381	2015-08-25T21:19:02.000Z
sasedog	4.556	false	5	2013-05-26T05:18:24.000Z
20WeeksMovie	4.520	false	17	2014-07-07T13:12:46.000Z
bevkopf	4.520	false	57	2010-09-26T13:36:01.000Z
ferschwa	4.520	false	149	2016-08-25T06:03:14.000Z
FURKAFILMS	4.520	false	135	2018-12-17T18:42:09.000Z
iamginamgarcia	4.520	false	45	2016-06-16T03:32:21.000Z
lessamillet	4.520	false	76	2014-11-11T17:03:45.000Z
NefairiousMovie	4.520	false	21	2014-10-09T17:40:36.000Z
ninaknag	4.520	false	51	2014-09-11T14:30:26.000Z
regine_ta	4.520	false	48	2017-11-17T20:29:17.000Z
symphonyno42	4.520	false	78	2015-01-08T10:39:58.000Z
UnitedClones	4.520	false	78	2019-04-08T18:06:22.000Z
anneaghion	4.482	false	235	2018-01-24T23:23:22.000Z
ARodholm	4.482	false	85	2015-10-09T13:39:17.000Z
egbrooklyn	4.482	false	90	2015-06-19T01:55:03.000Z
eva__saunders	4.482	false	59	2018-02-02T17:33:02.000Z
IAmNasrine	4.482	false	1340	2018-10-20T15:48:39.000Z
judychaikin	4.482	false	45	2012-04-28T00:09:21.000Z
karlynhayley	4.482	false	126	2016-11-15T17:12:33.000Z
NadineMundo	4.482	false	107	2013-02-01T18:12:00.000Z
NancyUche7	4.482	false	2225	2019-03-23T04:19:02.000Z
pita_rivas	4.482	false	26	2019-01-16T04:00:02.000Z
saffroncassaday	4.482	false	482	2019-05-07T16:06:22.000Z
SilversteinAnn	4.482	false	204	2017-02-10T19:04:50.000Z
TheLisaBow	4.482	false	50	2019-04-01T00:40:53.000Z
SusanneBier1	4.454	false	280	2012-08-22T14:26:14.000Z
cascadefilms	4.441	false	217	2017-08-04T06:58:45.000Z
EaglesWingsCLS	4.441	false	704	2017-11-27T20:09:41.000Z
nancydkates	4.441	false	102	2014-01-29T11:24:58.000Z
ANISMAFILMS	4.397	false	50	2011-10-26T18:19:38.000Z
feminists_wwtt	4.397	false	868	2019-05-08T21:00:04.000Z
HourglassEnt	4.397	false	46	2013-06-11T19:40:06.000Z
MichaelRoud	4.397	false	6232	2019-04-16T02:06:35.000Z
room5134208	4.397	false	80	2019-02-09T00:35:20.000Z
roro_film	4.397	false	96	2012-02-07T16:43:34.000Z
ShonaAuerbach	4.397	false	57	2018-06-13T15:50:43.000Z
WeWomenWarriors	4.397	false	859	2016-09-16T14:13:00.000Z
_Rachel_Lee	4.351	false	184	2018-04-26T01:10:28.000Z
AntonetaK	4.351	false	242	2018-01-28T15:31:22.000Z
ashleybluefilm	4.351	false	32	2015-10-26T02:28:50.000Z
BoundByFlesh	4.351	false	85	2015-01-30T20:40:31.000Z
BurningChild	4.351	false	11	2015-09-09T20:57:31.000Z
C_Hegedus	4.351	false	256	2011-05-05T14:20:55.000Z
CChenMTF	4.351	false	2685	2019-04-27T17:04:50.000Z
constanceamarks	4.351	false	36	2012-05-17T11:56:54.000Z
Jjordan2233	4.351	false	164	2014-09-24T17:15:57.000Z
RyaEmet	4.351	false	883	2019-04-01T19:40:52.000Z
terrihanauer	4.351	false	33	2014-04-02T21:41:34.000Z
vaginawolf	4.351	false	1055	2019-05-09T12:11:42.000Z
womanhoodmovie	4.351	false	31	2015-01-04T17:01:17.000Z
3facesfilms	4.301	false	77	2018-03-08T13:38:14.000Z
CancerHairFilm	4.301	false	537	2016-03-29T08:10:10.000Z
heidivanlier	4.301	false	291	2017-07-11T09:04:26.000Z
lizhinlein	4.301	false	85	2012-01-08T17:13:42.000Z
torillkove	4.301	false	25	2017-06-22T02:12:12.000Z
ExhibitionFilm	4.248	false	487	2016-09-10T21:07:57.000Z
motherlandmovie	4.248	false	66	2011-09-15T01:58:20.000Z
nkassell	4.248	false	423	2018-02-02T15:09:47.000Z
ShirkersFilm	4.248	false	469	2018-11-04T16:28:27.000Z
Strutterflick	4.248	false	207	2013-08-29T20:56:50.000Z
Thorndike24	4.248	false	61	2017-03-19T00:39:35.000Z
VickiHelyar	4.248	false	1891	2014-08-16T11:31:52.000Z
BreillatCathrin	4.192	false	798	2014-02-13T16:44:02.000Z
BushwickDiaries	4.192	false	40	2016-06-06T17:23:07.000Z
CGDmom	4.192	false	4	2015-12-22T19:58:02.000Z
irenetb	4.192	false	46	2016-04-13T08:54:34.000Z
ladeycarrie	4.192	false	51	2019-01-29T18:44:02.000Z
MyLifeasAbe	4.192	false	201	2016-09-23T14:14:21.000Z
PietraBK	4.192	false	175	2019-03-28T14:52:37.000Z
PutinsKiss	4.192	false	160	2013-07-03T19:04:28.000Z
RichHillFilm	4.192	false	1167	2018-10-22T20:54:39.000Z
SannaLenken	4.192	false	153	2018-02-02T11:05:26.000Z
suzynoel	4.192	false	699	2019-05-09T03:24:07.000Z
THEBOOMBOOMGIRL	4.192	false	8278	2017-07-31T00:55:55.000Z
AriesMovie	4.132	false	24	2017-06-21T05:43:28.000Z
AVATARAFilm	4.132	false	391	2018-08-28T18:51:22.000Z
donthatememovie	4.132	false	4325	2016-08-24T23:28:12.000Z
esha4rd	4.132	false	58	2019-05-08T23:02:43.000Z
Evasorhaug	4.132	false	193	2014-12-11T14:00:02.000Z
francescagreg	4.132	false	864	2014-11-10T19:21:33.000Z
MMMacLaren	4.132	false	3708	2018-03-30T06:24:10.000Z
purplemaze1	4.132	false	7	2017-10-11T03:41:02.000Z
ReneeSotile	4.132	false	88	2019-04-11T17:59:20.000Z
She_films	4.132	false	739	2017-05-04T19:49:48.000Z
TigDocumentary	4.132	false	206	2015-02-06T14:32:25.000Z
WaitressMovie	4.132	false	103	2015-08-08T15:10:57.000Z
ArtMovieWysocka	4.121	false	218	2017-01-13T20:23:18.000Z
AislinnAsh	4.069	false	148	2019-02-19T12:31:40.000Z
bubblesfilm	4.069	false	482	2014-07-17T01:03:55.000Z
CABeatEra	4.069	false	1222	2015-10-20T22:15:13.000Z
carrie_allie	4.069	false	52	2019-03-19T02:30:21.000Z
CarrieCerta	4.069	false	525	2019-04-28T21:07:23.000Z
ginia_c	4.069	false	88	2015-05-27T15:13:48.000Z
LovesongFilm	4.069	false	106	2017-03-11T23:29:39.000Z
MariaGiese	4.069	false	3519	2019-04-30T18:24:45.000Z
nicolekarsin	4.069	false	133	2019-03-06T17:05:11.000Z
palmerx	4.069	false	1243	2015-11-02T18:42:58.000Z
ranidemuth	4.069	false	34	2016-02-09T21:39:13.000Z
SimoneHorrocks	4.069	false	20	2012-01-07T03:27:31.000Z
3000CupsOfTea	4.003	false	91	2017-10-10T01:38:04.000Z
DarkLaketweets	4.003	false	84	2018-10-03T00:49:13.000Z
HalpernTamar	4.003	false	46	2019-01-27T22:42:01.000Z
ShaneikaJSimms	4.003	false	297	2019-04-28T17:15:14.000Z
h_hegemann	3.995	false	150	2019-03-20T17:23:45.000Z
AcePhotoNYC	3.933	false	97	2019-04-12T16:04:37.000Z
CeylanCarhoglu	3.933	false	68	2018-07-08T21:31:36.000Z
HolyManFilm	3.933	false	483	2018-12-02T02:54:29.000Z
HomeAgainMovie	3.933	false	215	2015-02-12T19:49:03.000Z
laurieagard	3.933	false	19	2018-10-12T13:56:22.000Z
MiningForRuby	3.933	false	26	2014-12-17T13:30:52.000Z
MVirginShort	3.933	false	41	2015-09-03T04:47:53.000Z
naticaice	3.933	false	227	2019-01-08T18:24:21.000Z
ricksterstar	3.933	false	133	2016-11-23T22:43:22.000Z
Vidyut13	3.933	false	37	2017-03-16T07:49:01.000Z
AleathaLindsay	3.860	false	2306	2019-05-01T18:49:49.000Z
AlyxDuncan	3.860	false	185	2016-02-09T04:37:02.000Z
BeverlyTanFilm	3.860	false	1180	2019-05-04T15:15:00.000Z
dizzydentgirl	3.860	false	936	2018-05-13T14:05:56.000Z
jingridupkd	3.860	false	311	2014-02-09T12:29:35.000Z
LoreFilm	3.860	false	125	2013-05-28T15:26:36.000Z
AlahyanBita	3.783	false	81	2019-03-16T20:40:07.000Z
AprillWinney	3.783	false	628	2019-03-27T19:18:52.000Z
ElianaAbravanel	3.783	false	63	2018-12-31T06:20:47.000Z
Hawanatu11	3.783	false	155	2018-12-14T06:40:10.000Z
JenniferGrausma	3.783	false	193	2016-07-22T22:41:37.000Z
KaiTyraMedina	3.783	false	62	2018-11-29T18:37:42.000Z
LaFemmeFlambeau	3.783	false	31	2014-08-30T02:12:24.000Z
lisajlarsson	3.783	false	84	2018-02-12T07:01:40.000Z
olsonhollie	3.783	false	232	2018-10-09T01:51:38.000Z
rccummings	3.783	false	2672	2019-04-28T16:02:16.000Z
shrfol	3.783	false	81	2017-12-03T20:41:22.000Z
The_Garden_Film	3.783	false	161	2016-03-10T14:40:43.000Z
BlogHolland	3.782	false	1358	2013-05-24T08:40:29.000Z
DespiteTG	3.703	false	154	2017-07-26T11:25:05.000Z
dpyx1	3.703	false	482	2019-05-03T17:17:28.000Z
imnoanjl	3.703	false	70	2018-09-15T19:28:59.000Z
jenpazfilms	3.703	false	711	2019-01-15T00:50:39.000Z
jerriDGA	3.703	false	1161	2019-04-29T20:35:54.000Z
oliveandmocha	3.703	false	39	2019-02-22T01:53:13.000Z
KatellQ	3.675	false	32	2012-04-10T13:12:38.000Z
AnnaMootLevin	3.619	false	182	2019-04-13T23:48:28.000Z
arincrumley	3.619	false	3227	2019-05-04T02:25:24.000Z
ClaudCifuentes	3.619	false	705	2018-06-29T03:07:27.000Z
fatchix_films	3.619	false	159	2018-12-16T14:24:53.000Z
girlbandmovie	3.619	false	397	2016-07-26T17:57:47.000Z
HOUSEDwebseries	3.619	false	1396	2019-05-03T00:30:45.000Z
InesSantus	3.619	false	328	2019-03-08T00:32:20.000Z
jamiebabbit	3.619	false	240	2010-08-11T21:56:40.000Z
JHockfilmmaker	3.619	false	151	2017-12-18T16:00:36.000Z
LoraVKeleher	3.619	false	157	2019-01-05T19:08:24.000Z
PrimroseLaneMov	3.619	false	69	2017-11-03T18:53:15.000Z
RachelLoki	3.619	false	1256	2018-10-06T19:49:10.000Z
RaqFocusFilms	3.619	false	80	2016-02-14T23:12:44.000Z
ReginaBanali	3.619	false	7482	2019-05-08T23:11:00.000Z
SonjaSchenk	3.619	false	74	2015-10-06T21:09:41.000Z
TheRedReaper	3.619	false	2859	2019-05-09T10:26:37.000Z
TrackbyTrackdoc	3.619	false	41	2013-10-22T01:29:39.000Z
WendyDentFilms	3.619	false	325	2015-03-18T19:02:57.000Z
9YWY_film	3.532	false	51	2015-10-30T13:25:57.000Z
BTWfilm	3.532	false	54	2016-03-18T19:35:32.000Z
chaiv	3.532	false	336	2012-03-29T23:50:40.000Z
chrisfelisgrau	3.532	false	85	2018-12-24T16:12:22.000Z
coneyislandfilm	3.532	false	479	2017-09-08T17:50:44.000Z
DelusionsofGuin	3.532	false	1197	2015-07-12T15:33:18.000Z
ftgumovie	3.532	false	723	2017-02-03T02:01:31.000Z
JoanRiversMovie	3.532	false	1448	2011-07-18T15:56:06.000Z
kariskogland	3.532	false	876	2018-07-13T00:30:02.000Z
LastSeasonFilm	3.532	false	178	2014-06-22T06:01:45.000Z
LOVEMARILYNFILM	3.532	false	187	2014-10-16T16:36:26.000Z
MySummerAsAGoth	3.532	false	305	2019-02-28T21:09:12.000Z
nbrending	3.532	false	212	2019-02-18T14:39:57.000Z
OMAthemovie	3.532	false	665	2016-08-12T16:02:43.000Z
WomenDirectors1	3.532	false	638	2014-05-07T01:53:40.000Z
WynterRhys	3.532	false	161	2019-04-13T17:26:39.000Z
3StillStand	3.442	false	225	2019-01-03T20:25:24.000Z
babsbirleffi	3.442	false	5	2010-08-29T14:36:58.000Z
dianalyle	3.442	false	45	2009-09-09T18:01:13.000Z
DinnerWithAna	3.442	false	515	2015-09-20T17:32:58.000Z
EliyaR	3.442	false	194	2015-11-23T21:01:13.000Z
Face2Face_Movie	3.442	false	1341	2016-07-13T02:00:29.000Z
goodafterbad	3.442	false	91	2018-02-23T02:38:39.000Z
GretchenZufall	3.442	false	26	2019-05-01T23:52:22.000Z
Hnifur_Film	3.442	false	40	2015-07-13T02:13:33.000Z
InkAndPaintDoc	3.442	false	63	2019-03-11T16:10:14.000Z
jessieauritt	3.442	false	172	2019-04-30T17:47:32.000Z
Livealittlefilm	3.442	false	30	2014-07-27T02:47:22.000Z
maandpafilms	3.442	false	462	2019-05-07T16:26:31.000Z
Newsraven_TV	3.442	false	133	2015-11-21T20:12:31.000Z
PSYCHOPATHMOVIE	3.442	false	141	2016-02-11T18:30:17.000Z
rockmamafilms	3.442	false	584	2019-01-01T15:35:51.000Z
sabde	3.442	false	639	2019-04-30T09:15:45.000Z
thewhitneyellis	3.442	false	99	2019-05-09T14:30:02.000Z
alison3atos	3.365	false	313	2019-05-09T14:47:04.000Z
MerletAgnes	3.365	false	200	2019-03-28T14:30:31.000Z
SVREYESOFFICIAL	3.365	false	248	2018-12-07T17:02:55.000Z
afilmcalledCROW	3.349	false	33	2017-04-01T00:01:54.000Z
biancamina	3.349	false	807	2019-05-09T04:07:13.000Z
crossing_fences	3.349	false	84	2017-05-22T06:41:16.000Z
Darcy_Dennett	3.349	false	184	2019-04-07T02:35:14.000Z
EchoParkFilm	3.349	false	223	2016-04-16T21:38:00.000Z
elevatemovie	3.349	false	264	2013-01-29T17:12:11.000Z
FilmTruth	3.349	false	2125	2019-04-28T12:15:51.000Z
HeartOfADogFilm	3.349	false	247	2016-03-01T19:50:00.000Z
jiyounglala	3.349	false	112	2016-09-30T04:34:37.000Z
KenyettaRaelyn	3.349	false	193	2018-12-29T21:02:02.000Z
LavenderHouse	3.349	false	139	2019-05-04T17:21:13.000Z
lyslaymun	3.349	false	1640	2017-08-03T21:24:38.000Z
mllelavictoire	3.349	false	314	2019-04-28T00:05:00.000Z
RestlessFilm	3.349	false	29	2014-08-23T19:03:15.000Z
ShundellJha	3.349	false	65	2018-07-21T18:47:08.000Z
stellastwits	3.349	false	237	2015-10-08T09:32:30.000Z
sun_dont_shine	3.349	false	93	2014-10-27T14:42:49.000Z
TulicaSingh	3.349	false	122	2019-02-05T22:27:15.000Z
tv_undercovers	3.349	false	132	2016-09-28T10:03:21.000Z
VBogert	3.349	false	100	2019-05-01T19:57:51.000Z
kquillevere	3.318	false	159	2012-04-10T13:14:02.000Z
_comeawaywithme	3.253	false	5635	2018-12-27T02:02:57.000Z
CamilleThoman	3.253	false	262	2018-12-18T10:34:04.000Z
Cine_Si	3.253	false	176	2015-02-20T18:43:59.000Z
freitagfilms	3.253	false	167	2015-11-23T19:24:19.000Z
GameShortFilm	3.253	false	76	2019-05-06T17:03:55.000Z
heidimiami	3.253	false	1063	2019-05-08T05:21:30.000Z
HumbleBeautyDoc	3.253	false	34	2019-03-03T23:02:58.000Z
ImitationTara	3.253	false	20	2013-05-28T13:57:50.000Z
mimi_leder	3.253	false	606	2018-12-12T15:14:04.000Z
natsmirnoff	3.253	false	593	2019-02-08T19:41:40.000Z
PigeonProjects	3.253	false	207	2013-01-13T20:32:40.000Z
reganpb	3.253	false	181	2019-04-30T05:08:21.000Z
RudyFilm	3.253	false	122	2013-06-25T23:15:52.000Z
WeddingPalaceGo	3.253	false	19671	2014-08-05T07:58:03.000Z
womenandmeds	3.253	false	51	2016-03-30T20:40:57.000Z
A_TheeFilmmaker	3.155	false	1188	2017-06-08T00:40:27.000Z
AEPHIE	3.155	false	175	2016-11-23T15:32:57.000Z
AnnaFoerster1	3.155	true	6005	2016-11-01T01:40:19.000Z
BtjacksonDP	3.155	false	65	2017-11-17T05:06:02.000Z
Christine_Lahti	3.155	false	1404	2012-10-19T20:33:32.000Z
dagnyloopy	3.155	false	273	2018-03-29T00:32:17.000Z
HistoryHers	3.155	false	15518	2018-08-28T16:51:16.000Z
isee_seesaw	3.155	false	127	2019-01-12T14:28:58.000Z
jane_campion	3.155	false	862	2013-03-22T05:03:19.000Z
KOTD_Film	3.155	false	157	2018-06-21T23:58:03.000Z
martakauffman	3.155	false	214	2014-03-27T15:04:43.000Z
misstarasubkoff	3.155	false	126	2018-06-20T17:27:12.000Z
opmhmovie	3.155	false	27	2017-05-06T23:42:10.000Z
PinUp_TheMovie	3.155	false	1614	2019-04-22T20:04:26.000Z
RedRosesPetrol	3.155	false	897	2015-01-22T00:47:36.000Z
ShivaRodriguez	3.155	false	307	2019-04-29T09:03:06.000Z
StudLifeMovie	3.155	false	3079	2019-05-08T17:56:47.000Z
